id_combate;id_juez;id_atleta_1;id_atleta_2;id_competencia;fecha;hora;resultado
229642976;510854948;879129706;630567299;346130415;2024-07-30;00:00:13;Victoria Atleta 2
294352437;81978051;309431204;215191040;122680790;2024-02-02;03:33:57;Victoria Atleta 1
765858973;856556534;44225910;193955810;988290459;2024-10-25;15:24:17;Victoria Atleta 1
930886542;299925490;95733788;734846505;427369826;2024-02-08;03:16:08;Victoria Atleta 1
683123412;347903011;855395202;997902326;330226144;2024-07-17;18:14:30;Victoria Atleta 1
334141518;139871195;740423494;59714898;243024955;2024-07-08;17:01:11;Victoria Atleta 1
839162578;126120814;755746742;271914270;920215329;2024-05-14;03:22:07;Victoria Atleta 1
306595448;184240492;195854841;76512753;684455613;2024-11-07;09:18:51;Victoria Atleta 2
428350852;754763434;363695882;266439263;631777991;2024-10-12;08:08:33;Victoria Atleta 2
789990431;902151154;221122913;519827696;404839088;2024-01-30;18:35:39;Victoria Atleta 1
513154812;67852576;19688401;671878596;482339616;2024-03-18;03:35:06;Victoria Atleta 1
553185798;200743412;267518379;663778165;353131632;2024-04-27;14:50:56;Victoria Atleta 2
296128253;409700123;458323510;882100261;342598696;2024-05-30;02:31:06;Victoria Atleta 1
58344326;531190044;768272032;302369778;40128233;2024-02-19;08:36:21;Victoria Atleta 1
957189678;500960189;221966407;553218156;782623668;2024-07-13;02:19:40;Victoria Atleta 1
583647439;213673876;641087590;130810851;109148172;2024-03-23;11:48:39;Victoria Atleta 2
315585336;120307316;837311168;606960130;768818353;2024-06-06;16:05:31;Victoria Atleta 2
841039349;311787045;543384093;119659824;381972348;2024-03-23;13:25:52;Victoria Atleta 2
427707859;433370156;814022770;708977433;369211054;2024-02-03;21:41:49;Victoria Atleta 2
397410071;761442942;27009400;37825428;287104499;2024-09-29;06:55:17;Victoria Atleta 1
125910193;598152142;414040839;904925721;43318477;2024-03-11;01:04:52;Victoria Atleta 2
271772907;567324369;853888583;702689977;350126989;2024-03-21;18:28:38;Victoria Atleta 2
579496318;529329917;14318523;449910989;655973929;2024-05-27;05:26:44;Victoria Atleta 2
946999492;632499392;326139605;95832659;284267836;2024-08-04;06:09:50;Victoria Atleta 2
278866987;154914893;191662650;471262229;16388179;2024-01-30;14:26:08;Victoria Atleta 2
543523963;278113674;879894394;972415260;492565626;2024-10-26;15:14:17;Victoria Atleta 1
697593122;401331399;11242059;833008164;288674123;2024-02-27;19:25:58;Victoria Atleta 1
15410782;522773064;141232090;29252955;161172139;2024-09-10;18:02:26;Victoria Atleta 2
861500238;575544696;658248663;936688948;579052450;2024-11-04;20:49:55;Victoria Atleta 2
200930242;835704633;36744244;441974611;241723966;2024-09-24;12:38:14;Victoria Atleta 1
521416926;425562098;618731583;152809633;369254497;2024-02-16;18:01:58;Victoria Atleta 2
806665674;21033803;904425451;904131238;968718252;2024-07-13;06:26:27;Victoria Atleta 1
329331552;690980018;459611054;844258195;379629737;2024-04-26;03:31:45;Victoria Atleta 1
412824751;372665219;494742022;532403454;556577512;2024-07-30;01:58:50;Victoria Atleta 2
962080986;186023448;859977783;898398025;382192272;2024-01-18;18:38:49;Victoria Atleta 2
718296789;578791208;428067555;276777908;606399734;2024-06-17;22:42:34;Victoria Atleta 2
194705341;477810034;16832744;600126736;39500669;2024-04-02;17:52:57;Victoria Atleta 1
600892942;404537637;808664888;242988611;913875739;2024-08-21;13:56:02;Victoria Atleta 2
628755290;591017060;536789104;127170091;607953675;2024-09-17;07:11:33;Victoria Atleta 2
14151730;756023678;475622892;171975657;387092612;2024-05-15;06:37:51;Victoria Atleta 2
168106960;244250846;871667531;167123565;421637798;2024-02-25;07:13:04;Victoria Atleta 1
103739066;388274483;967085954;56573523;888597859;2024-03-20;13:06:27;Victoria Atleta 2
738039467;658402524;704747949;275350836;628539885;2024-04-28;01:55:32;Victoria Atleta 2
924360439;467281470;528440877;190615796;306569144;2024-04-25;15:31:52;Victoria Atleta 1
760861797;15175792;643951158;860831187;676102013;2024-09-30;04:50:50;Victoria Atleta 2
317634662;892001131;166102232;867732162;158976399;2024-11-15;10:47:52;Victoria Atleta 2
794632873;725490603;175022886;399473807;516477606;2024-02-04;08:20:47;Victoria Atleta 2
957320567;382529690;740689012;162926436;968647706;2024-02-17;21:49:33;Victoria Atleta 1
989330920;17290892;889035549;864964799;412890437;2024-04-16;06:20:51;Victoria Atleta 2
956212685;928590184;936688948;234193510;196762647;2024-03-01;13:06:00;Victoria Atleta 2
225124925;416860568;637148565;44407962;888948325;2024-05-05;17:34:22;Victoria Atleta 2
941973420;215002449;409788442;908225460;465524971;2024-08-23;14:04:51;Victoria Atleta 1
312838404;133331458;260960398;570822283;20872799;2024-09-22;19:37:53;Victoria Atleta 1
619575816;50747786;232977797;421186399;103229028;2024-06-27;21:36:57;Victoria Atleta 1
671588521;730281534;551632239;552451401;124640889;2024-03-25;14:17:33;Victoria Atleta 1
871112283;480849931;423010342;841184886;700003655;2024-01-01;12:06:52;Victoria Atleta 2
524223788;820989195;164721823;558855635;749063732;2024-11-15;15:56:19;Victoria Atleta 2
1736091;701814679;53971498;878170697;324520949;2024-05-01;21:52:30;Victoria Atleta 2
161597236;852601149;501041516;29955062;91931556;2024-04-12;16:08:11;Victoria Atleta 1
76955989;43491228;940688318;9241612;413435984;2024-05-01;01:39:25;Victoria Atleta 1
347134822;808706605;364487823;687998102;886815822;2024-03-18;15:28:06;Victoria Atleta 2
748171540;616605062;901587289;228710871;498315145;2024-11-19;21:19:25;Victoria Atleta 2
995639876;431486311;456996158;759067497;99396947;2024-05-18;01:35:36;Victoria Atleta 1
203195532;870331500;417341690;454155429;134980263;2024-08-05;11:07:44;Victoria Atleta 2
439160040;421096606;644132589;984348734;333253402;2024-11-08;00:33:56;Victoria Atleta 2
660368931;370040922;723631781;44765074;740444425;2024-03-01;11:22:13;Victoria Atleta 2
492063157;589657872;402819733;307250678;948312763;2024-06-27;12:10:26;Victoria Atleta 1
278922262;242439336;733729513;763941749;292384202;2024-05-10;15:46:48;Victoria Atleta 1
860169675;19975852;472569210;705196434;715401068;2024-03-23;17:07:34;Victoria Atleta 1
308674579;440257854;168491006;310752109;624903411;2024-01-09;20:11:25;Victoria Atleta 1
44341037;550071563;761947462;199247542;773895126;2024-01-28;06:42:38;Victoria Atleta 1
168309044;740285438;471978703;695450425;382256947;2024-09-14;04:25:52;Victoria Atleta 1
807229488;137395379;541387389;443653165;88897667;2024-06-03;10:07:40;Victoria Atleta 2
935204855;598801034;443512219;932348431;616461861;2024-07-04;11:23:29;Victoria Atleta 2
850187121;719242197;336033444;127202897;32534990;2024-07-30;19:53:54;Victoria Atleta 1
373127332;916667687;278327149;424312236;741636511;2024-06-25;12:02:07;Victoria Atleta 1
694696378;761297061;895565328;155615891;273669993;2024-05-10;09:09:23;Victoria Atleta 2
839931016;756023678;518410704;472450261;859448679;2024-02-29;06:25:17;Victoria Atleta 1
592643934;434638098;462182913;292535484;306569144;2024-08-30;05:25:35;Victoria Atleta 2
510655068;908263831;16962754;469196184;501973805;2024-09-26;20:38:48;Victoria Atleta 2
532434814;255221513;583551460;925356764;779606133;2024-09-02;13:45:10;Victoria Atleta 1
236578454;418376553;924561669;394967102;709853134;2024-01-03;13:42:43;Victoria Atleta 1
311979902;564216220;418720754;585009989;681897040;2024-09-21;14:12:26;Victoria Atleta 1
400048643;57271234;328828656;435199502;919732628;2024-01-16;01:34:09;Victoria Atleta 2
708983252;666476652;652134320;894361057;12448883;2024-07-08;23:10:42;Victoria Atleta 2
40674981;886653533;182565925;794640430;732869717;2024-01-06;09:20:42;Victoria Atleta 2
776068798;34720941;11444595;599207229;61830886;2024-04-16;18:16:10;Victoria Atleta 2
172920460;719819339;32778658;954813023;893094003;2024-01-05;11:19:23;Victoria Atleta 1
502935421;104847065;36077592;651264790;507968846;2024-01-28;13:56:24;Victoria Atleta 2
392380842;535923969;675686687;652334730;995891027;2024-01-03;12:37:40;Victoria Atleta 1
227121627;982032618;781254989;420106080;661499645;2024-10-14;10:40:32;Victoria Atleta 2
583802862;358224447;299435103;610357304;748115630;2024-05-01;17:18:52;Victoria Atleta 2
735722992;591246372;562156637;740717761;300517330;2024-06-19;23:03:15;Victoria Atleta 1
849609866;552140663;430896178;105912040;825589050;2024-08-13;09:34:42;Victoria Atleta 2
546122651;877689891;103992622;393490237;461711091;2024-01-19;19:08:00;Victoria Atleta 1
821881780;803171416;507850826;612071040;715283950;2024-06-30;20:14:53;Victoria Atleta 2
780372630;510771963;594535535;406248667;540349532;2024-11-01;22:33:23;Victoria Atleta 2
302480441;437689075;263399737;402814403;492485936;2024-06-14;19:19:18;Victoria Atleta 1
325135874;429327841;553267817;304141497;900267055;2024-04-27;14:33:53;Victoria Atleta 1
408797663;413322509;285409567;833870910;927464256;2024-01-28;23:28:22;Victoria Atleta 1
76502855;310524952;824326637;951525423;492863092;2024-09-08;13:04:29;Victoria Atleta 2
713130375;578534308;108435746;472754286;375590592;2024-02-11;11:53:59;Victoria Atleta 2
954652890;264352640;824138274;306667793;286720716;2024-07-16;00:15:36;Victoria Atleta 1
353122698;693210243;674374583;175406853;132790980;2024-11-03;06:42:11;Victoria Atleta 2
218477425;635295418;32968290;321439738;504344445;2024-11-11;17:32:42;Victoria Atleta 2
848262473;922644264;428322324;604967300;420057815;2024-05-16;20:01:07;Victoria Atleta 1
151497072;130688054;484274706;372737427;25676227;2024-01-02;18:27:36;Victoria Atleta 2
164251703;533828169;863681627;847968820;645615414;2024-08-21;22:04:50;Victoria Atleta 1
338898757;584456622;148898182;452905943;722060436;2024-08-20;03:20:10;Victoria Atleta 1
899892491;15791590;379082109;696069515;756635771;2024-08-18;18:43:39;Victoria Atleta 1
885705050;113075534;686026055;240465499;277521030;2024-01-03;14:43:48;Victoria Atleta 2
154410341;952679848;932653844;273923690;146226315;2024-10-08;13:54:47;Victoria Atleta 1
775436194;337868832;996249386;337218707;581539524;2024-11-21;22:04:48;Victoria Atleta 1
116309485;246454029;274779897;578411839;221767917;2024-07-07;14:04:38;Victoria Atleta 2
227187349;545242508;396611103;232507897;361451840;2024-09-03;04:31:43;Victoria Atleta 2
777656823;251935797;33106254;525598967;933077420;2024-09-02;11:11:56;Victoria Atleta 2
256597061;337177877;965659669;369853542;228883091;2024-04-17;01:06:59;Victoria Atleta 1
901497411;815174664;775179739;602128899;722644305;2024-04-13;16:23:20;Victoria Atleta 2
448980247;360275516;608959520;400985736;59023032;2024-10-22;02:44:08;Victoria Atleta 1
253195236;634853410;409775951;60565230;952133574;2024-05-13;16:37:25;Victoria Atleta 1
10142801;334466674;974329965;85113941;410261724;2024-10-28;20:07:21;Victoria Atleta 2
176593012;477905638;417704148;397389467;744768413;2024-07-30;10:07:29;Victoria Atleta 2
170643051;428798604;930277571;453801297;709076908;2024-08-14;10:29:46;Victoria Atleta 1
851873983;418471511;624353842;557228341;660029867;2024-08-16;17:39:04;Victoria Atleta 1
510990947;382255093;582869023;649673354;565801431;2024-04-04;06:37:04;Victoria Atleta 2
498091122;767239515;792841534;879697895;685544385;2024-05-30;06:06:05;Victoria Atleta 2
604446259;461741564;581110556;427134020;782197592;2024-01-19;12:37:56;Victoria Atleta 1
999709867;818301098;643616655;12342956;242668288;2024-08-22;17:34:03;Victoria Atleta 1
80135832;267933462;765111661;177395806;627645728;2024-03-05;17:09:00;Victoria Atleta 2
254748352;81045332;746102938;588606085;67133416;2024-05-20;13:35:53;Victoria Atleta 1
265673090;633075252;449615296;80618012;831489090;2024-01-09;03:41:02;Victoria Atleta 2
195410527;591247749;722604015;83449167;558742926;2024-02-09;19:24:55;Victoria Atleta 2
996617852;870513417;922402161;746046845;597548776;2024-02-14;16:21:55;Victoria Atleta 1
191649996;134723810;551632239;263124505;550329431;2024-03-23;01:52:40;Victoria Atleta 1
379261245;456441292;392755843;192692159;357898386;2024-02-13;10:39:12;Victoria Atleta 1
301064937;751149192;15717132;923558584;541225236;2024-11-12;14:14:42;Victoria Atleta 1
868847292;63922798;674374583;712467276;356568725;2024-10-12;16:53:59;Victoria Atleta 1
267657572;377932697;301649856;25877210;458774210;2024-05-18;16:58:45;Victoria Atleta 2
340281986;971448065;484416074;209284059;558704483;2024-01-06;06:31:07;Victoria Atleta 1
793727796;850651870;392121844;239638347;829728887;2024-06-12;10:05:41;Victoria Atleta 1
953308734;470758811;822090710;739991908;242281467;2024-07-30;16:15:54;Victoria Atleta 1
134378667;328780198;342921312;346189647;77703799;2024-04-25;23:35:17;Victoria Atleta 2
612267747;875790198;786272605;635931009;780503072;2024-06-28;10:32:30;Victoria Atleta 2
258086191;826215505;985721321;852806908;619629689;2024-02-03;07:56:32;Victoria Atleta 1
256676161;93372057;682043016;869623979;947015782;2024-10-22;09:49:58;Victoria Atleta 2
913737937;374214492;59722541;951574241;452436546;2024-02-22;06:14:28;Victoria Atleta 1
609095574;768239914;179334242;434637477;615606082;2024-09-10;14:27:34;Victoria Atleta 2
230433314;81747871;444561978;199358249;111944057;2024-05-26;02:52:45;Victoria Atleta 2
21544798;685274994;130841782;383600085;744282648;2024-07-23;23:54:35;Victoria Atleta 2
973803617;329261337;983760366;995759985;292357883;2024-04-01;23:22:53;Victoria Atleta 1
330836914;30612245;38583777;890126955;133706355;2024-03-25;08:00:02;Victoria Atleta 1
595377779;163714837;407146586;720683938;620293151;2024-10-05;20:19:16;Victoria Atleta 1
697394505;882046376;684177765;221035673;436448211;2024-02-17;23:50:52;Victoria Atleta 2
245644969;431783964;824138274;951167002;932596114;2024-07-01;23:29:28;Victoria Atleta 2
13492702;334190681;223683692;589915798;202773036;2024-08-22;15:41:02;Victoria Atleta 2
303270063;730911468;801779728;949876530;574833516;2024-01-15;17:06:43;Victoria Atleta 1
183080048;677022589;147557757;761538959;640546778;2024-01-19;01:07:46;Victoria Atleta 1
880509789;180495463;913580166;144971838;794128389;2024-09-19;03:31:36;Victoria Atleta 1
185055777;124501407;973946638;593916591;280580380;2024-04-18;11:54:10;Victoria Atleta 1
353124655;443380537;307158854;667546097;757970361;2024-07-07;16:30:24;Victoria Atleta 1
250710769;916500862;966240309;703340467;66518828;2024-07-29;05:58:58;Victoria Atleta 1
976329598;878729928;61976749;420749227;310483029;2024-04-17;23:48:37;Victoria Atleta 1
548766933;299432874;781202499;819607678;769963088;2024-02-18;22:44:23;Victoria Atleta 1
773881933;432504197;337621802;572254663;848383965;2024-05-03;08:17:18;Victoria Atleta 1
319979543;192843664;76597031;782720997;556641544;2024-03-11;03:59:00;Victoria Atleta 1
80759678;15833639;594528174;765893838;558066787;2024-10-05;07:57:42;Victoria Atleta 2
586164058;624030419;677616259;363742478;159249068;2024-01-07;06:36:08;Victoria Atleta 1
364396250;992218508;530119912;837235422;996213093;2024-01-16;10:50:48;Victoria Atleta 1
848911225;142889202;634421356;395189480;700133879;2024-06-05;21:17:39;Victoria Atleta 1
924738293;44443793;641468478;936697512;897675833;2024-02-12;03:13:51;Victoria Atleta 2
798652271;332163012;95733788;932872731;874642437;2024-09-25;00:11:03;Victoria Atleta 1
853074933;14605137;721158687;719181337;671573528;2024-10-01;05:37:19;Victoria Atleta 1
391222321;712278190;641417308;580308444;250729989;2024-05-04;14:53:05;Victoria Atleta 2
983708342;789705268;817548529;956213139;70516868;2024-07-31;19:08:20;Victoria Atleta 1
54809585;885736522;214962829;350394459;158173250;2024-08-26;22:42:51;Victoria Atleta 1
39648890;331555431;890879463;987476431;151420929;2024-04-18;05:57:44;Victoria Atleta 1
617579232;828652391;527465104;641656180;965584684;2024-03-02;13:01:48;Victoria Atleta 2
411445532;827360384;146954347;962986482;801503772;2024-03-06;10:17:41;Victoria Atleta 1
638721779;928528685;843346800;235955490;423309173;2024-11-22;15:06:44;Victoria Atleta 1
709535284;29642667;53493033;434837926;177766685;2024-11-22;01:45:54;Victoria Atleta 1
714212412;542896824;587338692;239719562;788229931;2024-09-02;06:20:22;Victoria Atleta 2
766974510;212334124;88743813;380772575;52839357;2024-11-09;08:31:00;Victoria Atleta 2
771251859;4226388;687527039;184570279;617599141;2024-05-14;21:24:40;Victoria Atleta 1
985967895;149515457;385845506;806885015;393487967;2024-05-11;16:57:58;Victoria Atleta 2
708639855;715662615;654702002;328039958;940822823;2024-10-09;14:36:41;Victoria Atleta 2
650403125;719025506;686795723;244982755;139318047;2024-03-16;19:06:42;Victoria Atleta 2
717209519;742529989;479198163;78133349;784940754;2024-04-08;05:11:20;Victoria Atleta 1
93946815;285367451;721654758;41687091;951863987;2024-07-11;09:08:03;Victoria Atleta 1
70931198;555512532;529169550;804365550;614970511;2024-05-21;10:28:40;Victoria Atleta 1
246150196;709717421;582393807;357280638;262828476;2024-08-27;17:07:44;Victoria Atleta 1
142964095;443506720;153611505;995159586;538496480;2024-03-05;13:16:53;Victoria Atleta 1
308264633;194098555;66168986;98669593;54585058;2024-04-28;10:27:17;Victoria Atleta 1
804155784;907143116;4854880;106915524;397443701;2024-06-01;22:02:56;Victoria Atleta 2
502549707;508097457;159635421;99246842;717459513;2024-03-23;21:32:17;Victoria Atleta 2
307620433;189999637;186337959;129776794;620396423;2024-01-20;23:06:09;Victoria Atleta 1
784964925;324496530;66910439;18193204;970113518;2024-03-13;19:40:51;Victoria Atleta 1
764723594;355570529;644829751;800831971;277751830;2024-06-25;02:46:30;Victoria Atleta 2
640609643;528618832;530119912;482497325;973665582;2024-04-13;17:29:19;Victoria Atleta 2
967275039;358224447;739589200;704718122;247485093;2024-03-18;16:04:03;Victoria Atleta 1
495697989;949162715;468761153;279234;158051503;2024-09-15;14:00:48;Victoria Atleta 1
668240917;740648490;79301619;473236449;436607863;2024-02-18;14:22:18;Victoria Atleta 1
377241577;90419572;516441943;792841534;171660133;2024-01-04;15:54:47;Victoria Atleta 1
709621660;789875326;25454003;381805960;193639068;2024-04-15;04:24:38;Victoria Atleta 1
941693693;546899828;319618046;539933986;327735833;2024-10-18;15:32:16;Victoria Atleta 1
686819071;291590920;994935554;117992660;53032367;2024-05-07;08:49:42;Victoria Atleta 1
437930701;24461294;975657525;628433621;541646342;2024-06-24;03:28:59;Victoria Atleta 1
190080132;503489079;893158747;526702320;237228855;2024-11-19;00:45:18;Victoria Atleta 1
166587879;695871148;565440326;233807200;330532998;2024-09-18;13:17:58;Victoria Atleta 1
782482636;980762859;855543357;981817325;382763495;2024-05-25;03:45:24;Victoria Atleta 2
627061070;43019227;32738633;847762495;30893975;2024-06-06;06:23:08;Victoria Atleta 1
151929721;836154484;906671172;558231327;757192816;2024-06-05;21:41:44;Victoria Atleta 1
494505211;752916871;951574241;385346566;649318187;2024-09-04;06:27:26;Victoria Atleta 2
226208712;71468742;366547223;318320530;20395495;2024-01-27;22:16:38;Victoria Atleta 2
701943032;191029484;417345014;111144192;145002476;2024-01-17;01:41:45;Victoria Atleta 1
180415484;685968065;209507798;388356405;648517900;2024-05-09;05:23:21;Victoria Atleta 2
761733857;34195390;281197471;453769851;177790417;2024-05-16;21:59:22;Victoria Atleta 2
339364576;791608006;167123565;342921312;352069796;2024-09-03;11:51:34;Victoria Atleta 1
79522100;914049238;584371069;941121067;408528769;2024-02-16;20:41:39;Victoria Atleta 2
545127586;403544691;584371069;732687742;640749610;2024-10-13;11:46:56;Victoria Atleta 2
933308725;38363444;82875838;100241444;812330061;2024-07-25;21:44:13;Victoria Atleta 1
40495116;612893647;874671028;349244670;888931525;2024-08-05;16:59:57;Victoria Atleta 2
777367423;393915522;337509532;665027943;553085796;2024-01-26;21:50:53;Victoria Atleta 1
550108363;703232507;872337114;487759640;844936308;2024-06-09;11:42:18;Victoria Atleta 1
748801711;142421144;489113300;702404854;254046393;2024-09-03;12:02:52;Victoria Atleta 2
391485315;815584638;768117769;707943733;253558268;2024-10-01;05:18:33;Victoria Atleta 2
349700469;74002096;715785773;405818197;957755735;2024-01-08;13:31:49;Victoria Atleta 1
288718507;12025675;245813909;450447128;695199184;2024-01-11;16:01:36;Victoria Atleta 1
244792422;938120917;639188897;43180414;947793781;2024-07-25;02:23:25;Victoria Atleta 2
427216617;297062941;188513743;268576898;828450188;2024-10-16;15:15:54;Victoria Atleta 2
412570246;849963629;831875382;290793544;416717903;2024-07-07;12:02:35;Victoria Atleta 1
860572976;13068237;511611863;216158371;561801249;2024-05-10;13:57:20;Victoria Atleta 2
526649802;678094890;235703551;751904154;94027333;2024-06-11;15:25:01;Victoria Atleta 1
553485987;357012321;166004890;57797998;75065846;2024-07-04;21:33:41;Victoria Atleta 2
768849353;617448387;204178735;911940554;691044094;2024-02-16;14:37:37;Victoria Atleta 1
36107882;269228762;864678218;817820773;502735592;2024-05-24;01:21:19;Victoria Atleta 1
25110867;472124535;146998589;568748305;23487515;2024-01-29;05:45:17;Victoria Atleta 2
289163704;304038668;784111316;125623689;461091165;2024-08-17;01:07:26;Victoria Atleta 1
324116801;349697870;536678673;980987313;5369502;2024-07-17;19:46:27;Victoria Atleta 2
100149229;986142821;278327149;69645961;164323108;2024-07-30;19:33:34;Victoria Atleta 1
99003215;659948274;513383733;970407069;727244568;2024-08-25;12:09:25;Victoria Atleta 1
969365627;167309016;898112857;361173514;145199699;2024-08-20;02:41:26;Victoria Atleta 2
193284592;590362180;68189735;106915524;43885211;2024-03-24;14:22:57;Victoria Atleta 2
34050402;494263419;611079294;584747951;127641254;2024-01-26;19:51:28;Victoria Atleta 1
595751652;654603953;539867438;123387064;840429079;2024-02-29;18:42:11;Victoria Atleta 1
436242820;611846079;824569065;305738757;10327968;2024-02-09;05:41:11;Victoria Atleta 2
296990810;371915860;376005751;279952056;486682736;2024-05-10;12:56:24;Victoria Atleta 2
51214225;323668979;80848016;497792591;541548019;2024-11-17;06:47:20;Victoria Atleta 1
988846754;424173043;858203061;660058213;417472617;2024-03-11;00:30:20;Victoria Atleta 2
612115089;152812994;433611587;910797522;968605394;2024-03-22;22:14:52;Victoria Atleta 2
460300986;747675881;511945748;71551993;946616804;2024-08-24;04:25:58;Victoria Atleta 1
321906534;235124055;449229460;12302976;701772059;2024-06-11;14:23:53;Victoria Atleta 1
280275926;242439336;693735459;79456891;356568725;2024-07-23;14:52:01;Victoria Atleta 2
40427128;52030347;754106586;654188672;766588061;2024-08-09;23:07:02;Victoria Atleta 1
110711073;521534124;803447658;969146639;538481996;2024-06-02;06:40:40;Victoria Atleta 1
787812870;607366479;97069514;565368388;924240580;2024-05-31;09:38:35;Victoria Atleta 1
726856811;454021069;69381871;838933944;304436205;2024-01-30;11:53:06;Victoria Atleta 2
226065244;500620030;755800250;935739628;839482586;2024-01-22;13:46:04;Victoria Atleta 2
13092806;711151815;694270436;341906796;98833847;2024-03-21;07:31:02;Victoria Atleta 1
13642430;264384669;618174054;187022596;782035095;2024-03-10;21:21:31;Victoria Atleta 2
155078665;208948803;58881920;663322604;160866373;2024-06-02;12:16:40;Victoria Atleta 1
162259122;38948824;175263306;489244259;651647031;2024-03-02;03:23:02;Victoria Atleta 2
547182678;998405685;439239924;249921946;100860411;2024-10-21;19:36:57;Victoria Atleta 1
935721220;803570209;607788444;48145345;876708548;2024-08-13;02:40:45;Victoria Atleta 2
665192828;227385318;655883308;686673982;413843319;2024-08-20;22:49:08;Victoria Atleta 1
452113916;788295577;20872248;441366974;673496768;2024-02-25;16:02:07;Victoria Atleta 1
568131009;192911873;881991316;144300053;140622894;2024-05-14;03:43:55;Victoria Atleta 1
657927985;733119336;400616482;382026014;525879910;2024-05-07;22:56:59;Victoria Atleta 1
922556087;59993351;709542877;486239509;204849519;2024-01-25;13:29:15;Victoria Atleta 2
600644326;984983072;373488012;976237174;615647795;2024-03-30;01:47:04;Victoria Atleta 1
296230488;125777222;116358780;475252172;256243900;2024-03-07;07:25:55;Victoria Atleta 2
660068221;855424239;404499307;908946377;206802529;2024-04-14;21:41:07;Victoria Atleta 2
597975668;23952002;842436085;76258151;72246365;2024-08-11;21:00:01;Victoria Atleta 2
242294932;599522697;863001101;646353510;155137769;2024-06-09;01:48:42;Victoria Atleta 1
714440683;843221582;263425845;377028440;542558093;2024-03-11;22:56:51;Victoria Atleta 1
690955263;80366330;908121219;169243516;402799722;2024-02-25;00:18:40;Victoria Atleta 1
800320702;582550189;614999653;527318649;77354496;2024-01-13;23:00:02;Victoria Atleta 2
64637123;891881277;821858813;55510879;511045299;2024-09-18;02:12:41;Victoria Atleta 1
447544361;983241489;631094588;903943803;387145043;2024-08-21;10:59:19;Victoria Atleta 2
360339545;918332921;268740590;713414286;542240794;2024-03-26;16:51:31;Victoria Atleta 2
205279159;772209977;625673866;586930248;114566656;2024-06-14;19:10:09;Victoria Atleta 2
887825009;296982338;874253151;180861708;89929863;2024-10-16;05:58:27;Victoria Atleta 2
849617663;447004660;526584575;607788444;168083116;2024-07-06;21:35:48;Victoria Atleta 2
543537876;900109183;259056833;209951557;113096964;2024-11-11;01:19:43;Victoria Atleta 2
853893900;500892267;884567376;462674986;124868900;2024-09-21;00:11:52;Victoria Atleta 2
68238851;93620547;928517823;79916094;103392279;2024-05-16;17:36:43;Victoria Atleta 2
409336646;128245136;558855635;925096862;402918399;2024-07-27;18:24:21;Victoria Atleta 1
221352333;700792623;435706753;709763666;58485175;2024-02-20;13:59:22;Victoria Atleta 1
527590931;304427634;303821251;720298030;207139008;2024-06-10;22:52:15;Victoria Atleta 2
128582837;176360775;423422678;285480442;334486603;2024-05-03;03:08:57;Victoria Atleta 2
748186257;285874906;290381023;770188342;692910700;2024-04-15;21:54:34;Victoria Atleta 2
693074239;663900750;273139238;656437256;143369944;2024-08-25;05:58:05;Victoria Atleta 2
281418577;215611221;434012901;56953455;886479473;2024-04-01;15:49:44;Victoria Atleta 1
887956217;919442888;743292767;928233895;172012529;2024-08-01;04:17:26;Victoria Atleta 1
742690409;474786724;77364403;899604279;858969089;2024-09-11;13:43:17;Victoria Atleta 2
803771017;245533892;841583644;677928090;190683272;2024-01-02;13:13:20;Victoria Atleta 2
167558286;975080951;951877676;397097022;466912881;2024-05-02;01:54:01;Victoria Atleta 2
82026743;784920727;811358634;975864621;412141735;2024-06-16;03:01:30;Victoria Atleta 2
161733215;845988166;734565671;616931003;461545362;2024-08-29;16:38:01;Victoria Atleta 2
831100765;505254826;100241444;3688384;800504292;2024-05-01;09:22:30;Victoria Atleta 2
663391931;370081865;779716915;761187089;861422909;2024-01-27;14:48:27;Victoria Atleta 2
278199643;618177160;668591325;522768124;832288623;2024-09-14;05:33:13;Victoria Atleta 2
125088167;722154898;639838921;55794664;635396396;2024-05-15;03:16:52;Victoria Atleta 1
481550954;397869111;353787528;688030095;707070442;2024-08-07;22:54:46;Victoria Atleta 1
62749212;607366479;625153250;993517939;775787494;2024-11-12;12:09:20;Victoria Atleta 2
673357922;849963629;700741922;648028163;734041615;2024-06-26;00:26:16;Victoria Atleta 1
386805641;944922773;770673848;218497194;172798782;2024-08-20;15:05:26;Victoria Atleta 2
317318892;906448032;414598877;303754903;725129647;2024-08-01;03:01:39;Victoria Atleta 1
835997664;607865214;751760805;643951158;155864578;2024-06-19;11:12:41;Victoria Atleta 2
251786171;909279658;352618326;837685494;615017239;2024-02-07;00:09:37;Victoria Atleta 1
841675114;122970339;659935621;949779996;440058201;2024-07-17;05:55:38;Victoria Atleta 1
759077840;597900151;401098578;873608467;555583854;2024-07-17;14:37:24;Victoria Atleta 2
737040331;93033469;198112697;634335637;125837435;2024-05-02;17:42:49;Victoria Atleta 1
672123640;774686370;2333843;824353813;878875896;2024-06-03;12:30:31;Victoria Atleta 2
914446773;696776946;441029460;289546401;132679383;2024-02-01;18:03:53;Victoria Atleta 1
222465475;965482131;815955438;1235290;303032553;2024-09-20;21:53:46;Victoria Atleta 1
62500455;433352029;894617185;627583065;436448211;2024-05-04;10:46:24;Victoria Atleta 1
479967653;238312757;2231094;26408567;536374224;2024-11-06;05:33:17;Victoria Atleta 2
