id_persona;id_equipo
728958789;57
784772909;100
318861969;18
207207340;21
847898335;24
256129165;57
954637002;63
773770449;82
210994522;63
530527228;77
334371696;4
275342202;39
651536698;4
423773583;85
924008911;62
671131898;93
870137709;57
246723145;47
786915221;60
777723087;84
583498186;4
665277441;53
95729339;90
474133975;35
327054376;33
949835237;37
87772135;21
281472311;89
390071749;5
510776543;57
29354775;12
58851242;72
207106026;67
474586234;67
741414567;49
75388036;41
743498284;84
242465275;76
50068138;44
726046617;59
448938319;42
522936562;83
458934446;61
350585016;87
752498364;49
767505923;31
989216790;57
237838874;20
430172452;95
790802651;22
58021206;62
457697252;29
532112860;14
409801120;100
841266424;17
43539719;58
923535832;66
980527466;44
746350392;99
631162503;2
189285265;44
908057782;16
755913000;71
229708129;94
309759700;75
471271210;75
484149224;46
782696176;13
933439309;100
505347691;55
176177569;13
662679529;21
866391524;79
688005366;34
964648213;88
647510025;85
317653513;63
529109576;16
733866181;73
138859205;73
980525473;20
193674490;29
786458026;12
368437914;93
3936387;27
572860949;35
230164099;3
447512661;14
886101253;5
188901069;37
979664804;13
762960928;99
125784936;96
274540164;67
983146623;31
388959249;26
124301444;10
342165885;54
273759252;73
757505212;83
732495728;33
652048220;3
359416923;87
793767023;7
161644755;64
79555686;91
544095798;62
717258127;51
515643648;17
415159512;32
162961016;39
575067617;62
194563852;71
210356059;60
62782175;92
844231985;65
429417588;58
925771627;25
347069831;41
50331003;32
650762834;5
665466403;47
857818522;95
29350785;29
718446361;19
749919694;65
951809358;22
798289791;37
509541532;70
493406367;81
174463274;45
670400800;38
133331428;99
610490469;64
430144263;7
405361277;57
923465247;16
566333160;84
751142402;20
570112091;77
24921742;34
859858167;3
618906934;25
295913489;39
358192615;74
381339975;4
523685661;69
974265879;70
126713069;76
712153985;69
607073539;71
844690249;12
687342219;82
994309008;68
363392715;29
499211846;70
778915642;30
564866088;37
753529166;16
805988673;68
698793748;60
980539918;69
210501611;87
898106685;32
60469119;38
420299539;6
615419789;44
545486328;86
89166844;39
40229341;1
817905803;5
114271495;36
568383620;11
917432831;40
46482492;93
695220590;4
214137186;23
404639255;14
529988008;34
99998550;6
289744334;4
669215;95
579330984;46
257465084;67
529529867;30
386686078;77
16019413;47
887331736;26
659607432;7
146785825;76
42325233;44
630785796;91
265863174;21
4697312;84
708468597;72
179275074;66
608021665;17
396957117;25
193908896;55
782501194;7
710207372;86
135592902;69
779481082;43
514686809;43
171166683;23
871789125;63
428758842;90
101861311;12
268017423;65
341159880;97
427696079;96
373129084;39
857999710;77
242871721;36
809677901;62
39745440;65
514207658;68
618012555;23
621201941;41
433833080;64
178724868;22
827492476;50
211608760;47
676241302;25
809403573;42
447962427;19
816571306;1
26539427;96
920368077;74
19304231;51
562147438;27
986821921;2
493044579;7
890891775;49
807029788;19
6728154;61
660495533;65
270407696;20
66465778;3
278829025;68
58487645;98
302623565;27
511450658;90
462674795;81
306959173;23
744102356;80
331456263;33
345273425;27
168317270;14
526100771;20
578415835;21
216111762;62
868173778;90
61065996;98
924749990;100
585877441;32
413334658;51
583948542;80
477060317;75
179534086;18
679716866;72
403735365;1
735771254;38
289164554;8
876483176;71
737306315;60
38240242;53
475033944;33
680190436;18
116235928;54
255290686;53
622492646;74
817351377;5
724113164;54
476602184;93
818119671;13
238349969;65
32721440;32
892121417;37
340591554;2
284637064;67
964698287;98
7518491;24
688927651;99
709774211;5
603453729;49
79392269;36
588561624;51
17791820;28
405409277;41
267544844;6
959590960;62
257789721;2
807645436;80
890855196;19
769566846;46
707945649;97
251596807;56
830272451;25
235362591;27
508206987;97
601347824;89
577023977;79
437674558;97
451774024;61
303056510;95
270620230;76
781346574;85
726158501;59
810923071;17
72421094;32
751671175;3
518985668;57
988065588;33
518214567;74
518350579;2
822660957;18
511042841;85
940246434;3
888499617;37
405451437;55
910704559;93
358801069;49
368426938;85
610991688;97
255921805;37
555729990;24
361756473;68
350821048;81
544878809;51
318792506;78
300068554;82
60349939;7
359851508;89
959001077;100
467135004;73
635747188;36
610371832;76
94198082;95
263307452;88
702470598;30
728588402;14
200229990;24
127397443;72
913490331;84
991869309;86
262775584;66
335937297;88
933389404;24
962482613;14
498872023;13
982611130;32
545970614;86
690985265;86
578237709;41
418684293;24
970724023;61
408359385;21
106705533;67
220617232;65
626949671;2
399698169;84
175609221;32
224886508;1
895247123;7
217586568;22
185328208;59
528606056;54
753375353;11
268952335;5
673761828;88
191553322;24
527201955;38
958843960;57
158415247;17
668162920;67
104866404;82
322313893;17
148461027;48
856651150;85
850156613;12
592556019;95
177961119;34
314930590;37
647749568;100
789839901;52
122117042;27
462437210;36
806823311;6
370737783;17
458524070;74
159473122;44
822299895;77
444065529;69
167477920;82
754701467;6
162384939;63
331926101;28
733348381;90
994221448;64
948223783;19
9714070;36
747079045;7
804866078;74
918387720;2
897759167;16
43587069;93
836730137;43
475858498;61
776822577;33
835592;53
150367841;74
461258783;14
393414514;25
175840905;96
1517096;34
915443330;76
273868298;42
217782230;63
833903133;67
594481552;11
983048965;28
181705790;94
742033353;34
792501711;95
522046777;47
522745689;53
40431643;75
884945003;24
299552991;79
639466285;91
77880009;59
196144718;10
47761267;93
444596581;88
704357822;78
291388812;5
768845820;17
157025284;45
777108883;31
218131948;27
82593149;93
623351278;76
85958573;57
846677937;68
684278806;36
167787101;15
495247069;60
96527311;49
377980906;46
611813488;93
325083272;7
450469556;72
961284384;80
970288202;100
390192794;6
893581940;47
528304758;69
325462899;6
719873517;47
368873685;16
286053847;84
99368283;95
896242362;35
593811687;96
888641656;47
41971305;84
159375123;14
348407185;19
618348898;97
981058689;51
111188725;68
40409504;40
168326298;52
279821500;27
185624061;37
992996557;98
328485096;94
146960292;18
879490683;37
493768240;63
340654349;40
86556248;34
721201751;37
128347200;13
910318987;80
165535120;18
412182347;90
296261619;66
813741238;20
736877119;94
731954920;21
112150730;93
48060183;91
20301897;25
122758709;12
245889849;92
506856748;79
663583631;49
554078521;23
217537231;34
290407174;94
478768775;21
393346864;55
963875968;86
98026962;56
377955557;24
719154189;91
604950132;57
576528205;7
150277270;47
864675126;11
491625606;54
67496801;87
175194477;63
9473362;95
905762237;83
936717768;86
291409198;3
962093296;48
392646973;70
847943314;49
764827961;43
753510957;42
778644504;4
282639836;24
814124174;43
777878163;98
556725342;51
349260864;24
443302986;77
922430342;62
47890418;94
605670761;59
434664156;47
444434786;55
983702428;93
432685298;69
827308975;97
14331282;56
205406458;78
800504797;14
484639039;70
915001354;15
245980342;65
165174166;69
345666438;3
502118934;70
280715409;5
425564206;66
753079324;10
257923892;87
609209063;96
504778000;16
445209360;63
316883316;83
482508182;39
704250645;3
800730456;55
19240831;53
658717142;12
631342002;85
921018171;41
374999083;67
581133145;100
148843172;61
91242058;20
203192748;2
561968547;19
639975929;81
959824585;19
272434700;66
519027011;8
799224208;42
309637841;62
838678122;33
83340033;51
59353457;73
151028088;36
739556117;32
932700626;36
197067474;49
340328279;21
936334380;84
935374499;17
839260331;2
902550032;18
404802221;85
901876289;57
620396566;11
469409515;47
668450470;100
571186038;46
212977571;36
122577077;61
957444964;53
117491883;9
423644173;23
146237088;10
21426861;7
79770440;64
860296038;3
497586956;47
3377949;78
612384544;87
277914847;45
684184213;28
961582337;68
280447125;39
586485926;80
917280811;81
469829980;65
623574295;8
282009235;73
551945163;61
981280361;66
947577075;28
8748189;72
294032839;62
824690582;48
753343110;8
441507092;52
333608650;38
52449336;63
667166866;94
115433784;90
620101920;2
220829670;20
407708584;24
385409883;77
545463238;54
158165846;29
326734082;100
770274148;38
371599929;85
417100040;43
591669141;36
111991824;92
817694350;6
766621014;4
954356782;19
995496325;60
496643747;23
800509687;11
486108053;42
171685764;17
848966564;87
955596753;20
164872588;27
749508525;74
317699343;32
348037491;39
359950268;68
967782002;41
963001436;6
242373027;59
83758573;100
17998575;31
793000777;97
170995902;72
599241321;57
470078754;53
720551489;26
890071595;76
552796063;5
602609615;47
680243206;6
989648642;37
625517053;96
106242703;5
469659348;57
80605354;46
906662512;35
528696734;45
798510687;46
35208884;37
881651321;42
128892703;23
30758835;52
698458484;8
42948969;86
958605001;90
354978396;52
326250663;65
529325400;81
233924499;2
465753209;95
70128284;36
304633622;55
554127804;27
386358221;16
157537544;46
487494423;82
969234244;7
510516817;16
312102337;87
504305896;84
254317658;89
389259383;48
5783471;90
195632182;89
476658881;19
980414696;100
854384056;90
926922425;34
649359398;83
950167421;93
188172143;20
174637546;62
267078603;13
42271688;99
348283073;18
674711245;87
428464566;94
824911291;80
702507562;58
416206974;60
485029242;88
455844188;26
575850944;30
287738962;68
628245593;60
817898531;56
625742560;77
168418016;13
4050185;33
947280513;53
270952972;20
796654244;63
633534762;14
438625886;94
813866163;50
812787859;57
717196687;86
495044731;16
215432548;23
986088467;45
153921884;77
563045828;22
101557477;23
600534599;100
210407895;2
129041838;84
904847279;56
265943015;76
455083946;50
418801015;16
298640560;31
356554298;62
352138892;7
908988488;93
806748974;15
977438117;31
578494653;45
696848286;78
766863384;54
167701827;48
58097963;34
872669220;42
599003416;60
582759457;4
972069767;92
488590539;68
313075610;77
995952289;88
22484079;74
470465477;82
133961192;20
206318553;56
357741964;15
710518169;1
356581498;57
128188201;56
35901365;35
824838162;20
987631239;55
732103982;28
97462575;48
751624965;86
242833073;95
512175114;87
28429561;24
409879233;96
891128980;91
484043901;48
9217914;13
178985392;6
272944610;90
123883540;65
950637803;19
423073700;87
471766416;86
817246247;23
49674803;50
681367099;2
854016743;65
953693042;86
676583935;65
436246872;74
242368852;56
16881932;47
44949687;29
271765832;76
968723963;69
596375155;9
449892515;34
327679918;80
216003985;77
42026213;31
628360030;69
443146892;27
786723602;45
325582850;74
644459554;37
578005157;72
509386023;32
943640976;72
365197813;79
176898931;71
493509922;25
905377844;8
819823194;36
328320796;92
497001666;11
752912443;36
930963952;96
112562404;22
568878923;26
803662577;83
198214161;22
843807162;89
145145031;25
586023909;62
544179312;52
320620804;5
565035510;74
537937598;1
723943057;86
895693790;19
373652871;36
164423531;97
460282033;10
876589521;87
134411046;86
613837007;93
283003525;87
127282589;22
725670272;28
33832359;30
205454968;3
983240532;81
525581693;55
379646152;19
311498020;20
996966369;32
353049043;76
695838806;22
742782551;42
742006262;72
627208902;88
145272782;66
616969341;15
301702585;57
93513086;45
503236856;21
505677028;2
911766597;98
804514756;28
627569632;78
587457350;92
483133056;98
682855654;86
990125590;53
129690385;100
378289222;43
226248805;96
866240672;59
66190495;76
773397378;1
236577544;37
961543007;3
894224062;48
600053941;34
657987818;35
196558170;39
38376800;68
39273264;76
601799112;84
81288968;10
451261199;77
182811203;22
98795761;60
210969417;44
11909310;22
466537159;60
145959015;11
70979093;29
912190448;7
327629178;30
127607629;95
924843835;92
758964286;67
67365074;49
347097567;95
481461272;80
443726387;66
843601624;27
542559497;17
84843316;63
319713139;42
55166790;86
633481890;81
535520043;33
820315154;75
697952046;87
581320859;37
159937870;2
397897438;97
376804509;31
216846753;10
65435783;14
283108417;19
302904141;61
893041499;74
135865457;97
137554710;63
64555094;29
882974607;22
384631784;98
461088598;17
585653056;2
8124218;6
475878734;90
216933721;66
225736757;97
132824720;97
725478687;98
45941578;87
463470679;73
357774019;32
67271518;22
863637372;52
921901568;29
12469859;39
54085324;64
253202766;84
14069047;49
851521603;20
612011880;1
117586684;81
915427819;64
619174265;78
909257488;15
733003904;11
172473950;78
146337593;17
759577887;5
794371709;63
442779724;65
792908896;55
720851204;74
922700644;63
614540831;88
605537003;69
79060537;82
994762786;74
965744449;28
649297254;4
474282216;92
879414450;20
646421017;32
761720940;47
252728063;23
53270735;25
832253029;50
891947283;26
937361022;55
469981885;16
837304807;43
307886328;22
155555634;31
980923453;5
738952950;15
880330016;7
677042749;16
548192823;81
484487272;85
531162034;28
524886147;16
826526475;82
340006845;7
20522996;49
564847283;16
779747819;6
189727722;38
42071542;90
279755787;84
666216030;40
17507167;50
796448173;93
259849144;91
496699260;98
317901067;49
736693766;15
161650858;7
222086498;93
993536203;85
61532910;14
138548559;1
322377002;48
629129789;26
758195800;12
6680569;77
213036562;7
40479654;25
858740790;67
506833453;32
840703019;47
588638482;99
872218807;46
441592188;67
494504838;58
221930726;7
713717191;6
333335926;93
917298942;68
712866323;47
185229105;98
198320034;99
600730522;8
553068054;50
302547463;39
386308;99
499006578;55
977841588;68
934630673;12
9800298;46
210461501;38
555976618;65
176281949;1
148686943;87
226224377;71
853672601;32
860685693;41
373423451;89
88118832;25
431054373;12
441425885;9
135219562;21
572902556;71
525174436;54
740651981;31
464910206;56
353772615;5
544946819;54
329831108;95
841739963;27
878956319;7
45556758;73
759240545;11
753768037;63
323236730;25
655084652;20
623264830;54
490701358;50
289870059;46
396145830;77
313628890;79
940797195;87
674421561;93
32483229;68
543420292;70
51075805;79
502962994;57
899868964;40
555653447;69
461681128;28
72646931;26
353664294;7
46997264;95
911297315;17
455056994;39
812861882;82
626618045;31
559067769;12
160461736;64
635426652;35
640077762;40
823494968;50
499719992;66
215384393;26
617846586;49
621280635;24
373839815;25
478396167;72
285892660;3
318102115;45
102382598;61
610746458;37
832213903;41
85983495;72
932950647;65
121345626;61
765641503;36
559208056;91
653929210;22
390028638;50
384701635;56
442966956;45
129553906;10
250849720;29
25592589;5
145461285;46
704268964;17
220270599;59
558719123;74
743536265;31
712325533;54
983373360;38
971395594;58
738179525;94
431050809;45
966364685;50
163159159;28
733110271;79
751316358;84
875053032;92
681606421;55
83333741;86
375484899;15
231163542;69
59255266;34
663216852;92
353342201;3
188530407;70
116943663;3
273603356;6
495925608;20
862512958;67
172017591;55
533585012;27
241312505;96
302961142;62
655916763;2
209763919;49
742774255;5
7269687;24
407247226;21
620718766;5
212140797;61
193781201;30
943552580;22
915227355;34
159101977;59
130699193;79
775914862;52
306232777;51
347456931;94
351504029;64
593994280;9
942216028;59
404277721;97
672234653;18
770308609;88
920478096;76
228809299;14
653840769;98
729205407;42
426952136;67
904824468;84
445728441;97
986697492;83
751513470;93
145056867;32
751458557;84
698529569;65
970464929;13
464008449;74
508166576;17
83186783;29
848626483;38
477659018;22
320869078;56
122968037;3
382444268;73
936182364;60
372288144;78
381210078;57
413382426;4
383676834;82
170323198;90
900440;44
793582129;29
606705250;66
575928863;9
472075189;40
865190752;4
656007907;35
486249576;91
949886709;44
931645062;4
398419956;6
610855389;68
72340371;47
501614531;35
676638395;27
407797457;82
955117011;43
195431507;86
54096963;60
480085983;30
189699618;53
158660859;10
939900744;1
210890961;5
954282664;69
219743316;97
506920581;90
129569261;49
586280329;100
323108402;99
794867147;12
39935528;63
503973155;49
85671434;16
605364145;28
51983425;35
833256369;55
243978853;38
344341758;56
963680164;95
709102732;28
540792413;20
449998489;11
782221412;78
210454003;44
281535441;23
522156403;84
337551044;84
295630814;100
984662727;33
800031863;51
985011996;53
104063353;68
205556480;35
191678251;19
136944912;96
728208006;48
763901662;38
36990691;62
51116598;39
508567011;21
168162754;89
691481391;55
94639562;74
353026467;16
323306810;6
268638521;52
34454732;52
597479483;94
414406195;28
902943042;57
117202179;56
37821139;82
870388137;22
966682390;23
230858597;56
20739992;97
567360291;72
894980137;86
523040986;89
607263031;62
151431132;16
989285209;17
233220855;48
792547897;92
665132511;35
927461163;64
86395786;93
620139960;7
899019343;37
445802389;71
807551847;81
621694715;94
899302281;43
904523054;8
709312029;24
434661158;67
625820943;52
1922013;53
462620887;12
213192244;64
657203570;25
990564419;22
818270820;50
644054664;63
97966687;27
733720353;65
731862121;12
636107410;28
905349697;1
70584108;5
889131438;21
562494937;73
759105739;12
889869379;31
732637408;77
345864692;19
441888172;66
914221376;17
536210438;21
715986906;51
23832649;73
923162679;80
857784429;54
641198895;18
715837230;13
860236263;1
476388133;19
16332817;99
863688813;73
991150999;67
894626067;37
337562253;22
428798117;63
216005125;66
523712598;3
788092582;6
628826581;42
719263050;52
141754719;95
52403090;5
302260742;29
997103645;33
471011473;37
149325353;67
81947863;83
476191738;53
238092888;70
781588587;93
784888333;81
252130666;33
264086530;7
255456234;7
157157881;10
154360289;56
184070499;91
739168874;3
690856001;13
115405566;49
421759703;86
281903269;95
154369121;42
271250711;23
140277508;44
853330401;18
781706028;63
797381190;85
182949141;4
621925949;30
586232401;51
493177116;61
572625809;83
576114680;89
604537199;66
844402208;50
134022690;10
443794007;69
830499416;56
905472128;64
589565464;29
648066888;19
356044888;57
204954731;68
592881379;79
375501114;32
657010078;35
229868535;4
302512998;3
385237443;96
498667678;49
22739812;82
999912530;96
226203871;20
761985487;42
666007706;1
544729214;4
32300977;7
500956028;24
547242679;20
519390395;57
684980637;74
836177551;69
698214844;76
466774731;82
254624515;71
371049771;83
195132324;91
33849525;81
172262449;72
143152045;13
112043124;98
323789541;17
646164270;2
112327014;31
926338892;57
380808330;35
862067169;1
448397677;73
219657150;74
347577590;98
779510078;88
146168157;48
88566693;32
667882347;97
39230480;21
419898148;31
878538540;96
734873859;60
972397818;82
966649207;61
856731402;31
411772334;61
745074836;67
715822594;21
421449636;8
152372171;28
50939526;17
309946657;1
772373348;65
227795225;50
597828174;47
585459635;25
776780803;60
852113887;73
205461252;53
701184499;71
379594437;12
508048448;100
284934;4
546297229;30
894542049;93
489727558;94
468589326;76
109464819;25
533748840;68
953389636;27
17883175;53
458151357;90
436629732;92
917001344;68
36376334;27
73414557;74
572262702;87
971840182;14
986965577;97
499855273;24
228978914;91
304001965;31
754423186;30
6447799;31
615292920;44
90220752;23
608693579;69
336360827;30
356129986;65
218733285;75
728010267;87
443665894;27
122432536;87
577222782;11
131619553;74
677141759;61
866799321;86
682600464;44
634567952;31
473516998;54
467813642;42
422859520;35
754580395;88
736775272;10
862139013;67
79989360;57
26152699;72
426610910;48
98784397;79
193834795;77
709367774;19
743562184;41
91554043;92
710021900;19
216827306;87
278392507;17
866448803;54
207740422;38
383194931;13
45587237;77
580561519;92
242718847;29
608588708;91
446298273;66
574715905;19
761826617;73
345142965;70
986222237;64
396460817;97
522377323;59
772228424;55
717999149;87
685997444;87
83083033;16
593203613;3
815807377;19
319220336;34
810163781;15
865507788;38
879445345;60
796493336;1
268039838;4
493053259;62
71195278;54
459015562;54
469057198;73
461879799;75
564833692;60
277514008;48
635672696;80
975122708;96
673402872;84
41386786;75
287000471;7
69829185;38
693366156;90
314780771;49
794825228;90
582056731;29
291702703;45
638040561;99
780805189;55
506314319;32
803056276;13
252502383;64
655203478;72
828054000;14
798837371;6
178765854;79
171183810;96
288661236;28
723785346;9
174574759;62
314325976;59
435032519;36
249106277;39
825257845;7
806952638;4
470035499;21
209801976;26
1419919;78
775585652;62
518422818;34
968179066;93
866529495;76
841057198;28
790285058;13
574901531;30
984683836;14
890890943;78
602803074;91
51943970;78
728036688;80
625206628;85
933958214;94
366532983;85
99954637;82
954664287;76
921539918;53
188651446;72
55003585;10
853601042;89
776265383;73
640943622;3
639639297;38
544544042;21
22503590;42
683238409;47
514563018;51
955565126;34
432392241;87
841706799;32
663095637;83
453829996;62
66337160;62
140988732;46
683184936;94
353326924;42
848563865;43
252732402;78
258338570;12
798563847;95
534443813;88
106901483;70
934868223;98
830634527;53
792341143;93
788398718;83
432431082;51
948060648;46
484147949;53
440681241;92
344861642;9
723180178;86
412352785;93
561688902;34
145981256;93
390060311;63
624844220;57
112931275;61
891959701;33
192782377;49
237465930;61
841137077;56
310709621;42
469564181;87
319745323;91
991798036;50
904550926;51
606705493;76
201719977;96
165565312;95
280223171;23
246386012;57
43124344;2
7769729;39
624563679;28
469175193;36
224659888;86
473633078;75
212993153;10
143040479;30
429900093;78
484964565;95
962217306;85
829181919;90
296408339;47
780995146;77
980824739;5
325227702;86
65850987;91
640019361;27
627339356;26
323671980;70
299338724;89
164490537;91
169433497;76
462721778;76
583578679;18
883711925;93
811837379;67
628628792;95
658457396;7
263381929;71
58807669;49
365008163;65
68678378;38
666126787;45
360311481;65
161826733;69
665140502;25
209201898;5
455726701;6
725876272;19
707380043;72
56581136;67
554085651;97
864384690;77
858826770;96
680156944;49
332670632;38
433060263;38
330881367;41
92763167;97
810798438;86
104632336;41
512196488;52
446490993;69
637560945;33
392880355;37
303855963;82
576292311;41
67016087;60
55164556;89
322785249;11
997790996;82
731576483;38
105510051;30
673981171;74
93615322;9
139607947;95
799089347;71
231229385;88
174565743;68
746704171;63
289236282;49
948792111;63
817820827;93
46617994;83
880722938;35
140204098;69
864727078;77
657992579;93
104027511;72
477167812;12
519824527;19
585041089;98
252229687;33
141526915;7
687073472;19
776479049;6
196118454;89
481449569;43
532743188;36
245506685;30
933120989;64
199863247;58
631267033;32
960435533;36
523501262;91
569479029;57
802392550;1
828782002;8
392782327;89
422961942;59
91920733;15
278645512;66
253479458;78
12972734;53
954453659;60
641760683;36
33435286;90
642485775;77
968603811;76
451770328;78
834607965;49
779524668;48
859223407;49
271563642;60
384055725;8
154497836;74
305502135;20
735493230;77
821633057;72
142128568;39
178668208;63
294918726;26
794441049;23
242523475;96
141871839;3
288815106;71
134969385;72
650131022;49
861724707;59
247483080;79
419545335;85
754317002;19
98938421;57
628746457;42
251710087;46
129895129;9
709726146;96
842068525;30
609920309;35
766749015;60
580708956;38
29221239;95
253239932;54
625256082;50
895265408;74
24416942;9
789972894;68
146567289;60
208135638;64
76764726;20
269643965;91
303623566;2
406432756;4
513528857;96
228089848;97
493260258;73
851325347;79
932052885;83
708803751;51
368535508;33
424978961;57
877546027;86
635140986;67
235839899;25
548956487;90
252257299;70
887526263;72
106119939;80
901924675;72
133154869;9
824690152;85
496394032;55
671478610;90
107996485;46
143284055;1
818420486;13
889327023;52
118484668;36
919376442;27
260480079;84
323923568;27
622217465;99
388593161;86
193783921;33
382806027;81
281994445;36
619125141;36
464587720;42
968962671;73
386686648;90
563257497;83
852981051;54
969401673;62
193783301;88
489756740;73
389181000;6
363325559;43
439071076;47
861062646;71
383086237;10
626025879;55
513376416;34
690077468;9
100026469;36
330221487;18
893346301;3
910048258;55
821122364;78
422956780;60
927985794;59
325350838;63
957186416;61
392219951;59
128016439;41
841807231;86
374769154;4
181357155;18
814476509;41
861821973;5
583441280;25
787487680;34
785363454;51
875316558;59
107481542;83
598703496;72
448438968;99
66943167;3
885297986;69
316818124;14
227817822;94
287543996;6
51907255;80
755103571;28
673308708;51
470890818;48
356279418;84
170705532;44
693312571;97
732194201;22
998220365;89
583815528;91
872410724;52
792445894;58
431706097;98
341428965;7
277415793;43
997734969;95
181434902;55
867922072;35
97542195;7
711172251;12
513338404;42
405217014;70
180884315;18
291495649;100
424937504;42
815617066;80
204428193;62
112381198;100
751305448;50
67521414;50
759962039;41
970440584;53
678086966;83
297087133;9
713300016;54
276655393;98
573085358;89
165736331;44
373989652;10
77770795;87
971989215;71
561461049;56
283886751;55
787091478;59
12052456;63
167875065;78
81454022;81
576187380;37
678940506;93
878657238;62
96684265;57
641341215;44
104263921;2
609724110;3
770230322;34
262395970;13
173369113;96
206272818;60
932700404;17
458986250;47
95411221;22
646605847;95
35669137;18
668578044;15
242015655;95
25857681;24
372536180;78
766223418;26
42283902;40
907586963;35
609615109;43
537515617;7
898791686;80
188262025;96
268274425;81
615164262;8
228066481;94
23292334;61
490063639;55
965879609;21
19816381;74
383117081;14
678349936;95
374521606;87
941913685;99
648759885;35
555873826;23
421112122;3
959054037;17
267535983;96
439096802;76
313424077;99
959577405;87
545670654;64
530270187;87
663228860;45
860012045;51
846184264;28
45845013;98
194772660;48
328091000;56
31501845;81
831415418;36
656628961;78
284829396;88
376944133;25
118530508;59
226757607;77
501787078;80
337306389;38
905983721;1
652178634;18
973515362;76
41734354;83
880868122;51
391865534;17
101036209;3
857843214;7
513533779;23
429943707;62
760813424;11
981511722;45
455131345;83
56261114;41
418472858;35
85539897;81
467295220;18
228639021;22
211641674;31
463238569;7
228012844;81
56765336;30
831687568;28
962034240;60
491321202;14
804018791;77
545759878;38
715051146;82
495649427;26
611286845;71
29526027;95
58593378;45
730567828;62
561034307;31
698251573;86
551512388;99
128514127;21
120122542;35
273420694;61
676121534;24
836156395;13
196211165;53
431007499;47
34643257;88
393494095;72
747091975;55
263558001;32
617244120;86
477648711;58
670210940;11
712818001;12
484869079;79
771350456;85
147771915;20
185805455;96
887674915;25
55814409;14
174470252;29
219325885;59
893088268;9
648576720;94
437242155;99
554385410;22
691155998;60
415556405;20
503687317;71
687088232;61
103473918;48
740917009;9
382319796;16
175342601;73
984130628;81
966127487;46
80370272;22
108124436;45
153325561;100
756945148;13
255176509;71
690960500;82
193667834;94
810420225;10
425885144;55
744116112;30
968347803;76
693252413;67
571572832;83
195370702;80
67750948;67
875997892;8
476100745;39
491834523;72
101379033;42
518382399;8
838161441;79
550037697;87
477102275;1
63994544;65
601933168;65
695069367;44
520353579;76
523712785;70
166146949;32
114638406;71
144738512;34
730025724;23
110745737;48
36248176;17
618899513;30
273052798;15
3769748;32
676264964;13
282826719;41
338286697;92
580047998;66
620791918;83
94546773;18
825699524;54
678744497;52
467145853;26
962546618;94
45643399;94
536651671;2
666581795;48
745488926;87
505658305;31
625444312;72
915787721;22
205292968;13
224257879;98
143723917;73
692799312;62
874344192;68
477356841;2
918369473;41
464795448;58
577290997;77
771193058;83
715034338;8
483042558;49
975596133;46
45778052;89
947451614;51
209287191;37
242838866;94
874902222;30
335053668;37
307937991;51
716119347;56
22827916;52
410806909;67
827809114;67
627823985;35
836223090;48
832115802;76
595778385;82
455697163;95
535169315;76
760144546;18
833345585;69
712739914;83
992054780;89
41368082;69
312210566;47
976948092;62
379950421;47
725997154;46
318299131;97
392176653;59
160381301;21
181482048;79
616206353;75
70201409;86
42313617;42
924275757;51
734085552;77
640274553;37
635496416;3
687200321;41
26155065;29
822724887;85
629166879;81
401808986;21
61317151;44
237324172;14
588142444;30
918024473;7
465433779;87
685029754;48
721296887;14
22432143;68
855178075;24
726731403;47
843799421;33
554066400;66
364918869;50
772589363;18
554639974;17
770796265;32
213101317;3
944126063;65
94539923;49
618491466;40
698882588;22
59972918;1
160690752;66
627178384;27
796882289;49
414389357;41
12633142;39
187319670;24
391991040;26
34438613;77
857169925;73
162873055;90
147993504;41
189553908;56
143198426;95
53980599;40
996627317;95
706121746;80
949605900;38
901285262;44
792938968;45
389862196;85
657262531;1
901261706;100
11625021;59
116654556;32
926414988;7
853737972;61
575466024;52
179216900;38
490187932;66
922421625;56
686287147;11
450468045;36
289910401;45
897096908;7
893796673;71
444889031;38
884594857;74
386787006;72
64302097;4
573159441;72
935188050;93
742030181;66
654429907;32
598254370;68
494708610;24
309056785;18
868862478;54
626196888;86
744138511;65
37379890;52
185415580;88
182285997;43
817693389;82
324048338;16
841097763;63
590703128;24
939495427;59
498876442;60
354048743;43
707647264;14
4587372;1
328739555;43
850046200;8
459430179;12
243048704;34
701329586;8
940326300;21
805886415;10
293377262;23
913367053;35
691185947;12
234513702;71
961056934;10
503400834;94
180072247;3
706236949;60
121136211;66
88327093;64
335035246;21
237803924;46
298464130;98
383416906;60
37665689;65
456424813;98
929264995;75
317510226;61
545200767;78
254466795;80
647168959;21
625691659;59
708523540;50
197793270;16
670952895;55
948714905;8
390645592;92
612222350;43
316198296;45
219011229;5
584779716;30
434145519;9
213583456;34
511396616;95
499296227;76
512603900;59
871071136;39
530585940;93
175492750;83
384810159;90
375117309;88
177491548;34
515557222;28
145291085;35
909616562;39
838337878;14
806607261;41
77252797;46
419815401;12
660950207;99
780582874;80
636204364;5
601964636;5
877884248;6
489182793;86
95728819;96
661370949;27
701532868;92
461126914;66
548786049;88
892026623;38
432123202;86
707669880;44
712598800;33
913480829;53
901964583;82
375436148;61
373266593;28
310300295;81
400589979;86
256153321;40
650797643;48
967068016;58
934479445;54
244912016;76
665123167;36
18778542;39
679312310;19
188682374;66
224796742;39
656870098;8
651606859;65
946358254;26
853231953;84
595513535;56
936785838;20
478832006;9
