id_persona;id_equipo;id_arte_marcial;id_categoria
525787285;55;3;5
544972893;65;2;4
870276953;32;5;5
451252127;43;1;6
965352562;13;4;9
704100168;93;5;7
830862032;69;5;8
422958168;78;1;5
771318623;84;4;7
850662883;96;4;9
547141297;26;2;10
176873248;8;5;1
103200153;28;4;9
890996335;82;4;4
875271254;45;5;9
81006359;38;1;1
675763283;42;1;6
176537649;25;5;4
707689171;16;1;9
773007585;28;5;7
237194499;46;3;3
342879215;25;5;3
702182707;48;5;8
98687916;83;4;10
476663710;33;3;1
611648758;45;4;10
55794664;68;2;5
709119281;68;4;10
132805620;22;2;4
40274910;47;1;6
414596105;28;5;3
629315375;18;2;1
762216319;65;4;5
269025358;37;2;9
355038536;63;2;9
765926296;31;1;6
509056515;65;4;8
761317562;87;5;5
130165534;12;4;3
433832517;69;1;6
308749313;63;2;10
590558932;63;2;10
656437256;32;3;8
152058981;58;1;8
475129383;86;4;6
946464504;67;1;6
731282978;68;3;8
78318039;89;5;9
72681927;2;5;7
704246618;22;1;10
621863747;40;3;8
716562842;22;1;6
658706710;86;1;7
961593453;82;5;6
570648097;39;4;8
506455479;19;3;9
157796739;93;3;8
749048285;72;2;8
140940289;73;4;4
44625570;42;5;10
788723275;15;2;2
39577990;42;4;10
16888633;31;1;3
617703358;68;2;7
190751008;95;3;7
481859367;4;5;8
891739130;91;5;10
59636516;41;3;2
564133658;35;2;3
824411491;73;1;4
117405739;72;4;7
716898276;73;3;1
998515406;7;4;5
95629619;37;2;6
275112719;90;1;6
150720853;12;1;4
186695040;42;3;5
746092715;76;5;10
834914017;44;5;7
778028087;84;1;4
438396632;2;2;4
422574047;47;2;8
935739628;93;3;2
737745116;85;4;3
168246674;37;1;3
238852234;32;5;9
654326666;56;5;8
53560617;19;4;5
529905061;58;5;4
190060004;80;1;2
243614026;27;3;5
398700057;77;3;3
512787477;11;2;3
223619326;64;4;6
170123400;10;5;9
819363274;100;3;5
444547548;32;4;7
73751358;62;1;5
218460443;66;4;3
438376079;50;4;9
826282032;29;4;2
956213139;59;5;7
933885016;49;4;7
86077583;85;3;4
174690371;61;5;6
721158687;47;1;10
846029664;21;1;8
154733280;50;4;2
469144242;14;3;8
432789179;20;4;3
28942862;26;3;5
543323242;7;4;4
916513833;82;1;5
379445687;17;2;4
883759177;79;4;5
528788678;52;2;1
52592095;4;1;8
245178915;63;4;1
506237891;19;4;1
127853496;90;5;8
614633930;50;4;9
471431581;2;5;6
97069514;82;4;8
96541080;46;2;7
296512192;12;1;1
960689676;84;2;5
559823795;47;3;4
302851795;61;4;1
109819979;20;5;2
335471534;95;4;6
89169444;67;4;8
601412853;20;4;3
137875340;32;4;10
483806670;54;2;9
463580317;92;4;4
230336236;97;3;4
630504388;10;1;6
434116235;87;1;5
802676358;7;1;5
831875382;100;3;5
354202535;10;1;3
550949414;96;1;6
794756171;33;5;8
938067055;7;3;6
191662650;80;5;6
900906492;60;2;2
724057289;50;4;8
885355929;59;1;6
763667082;2;5;7
58030514;16;4;2
239098876;17;3;9
153454785;50;5;5
743292767;43;4;2
290381231;48;2;9
15482665;46;2;6
882553603;47;5;1
893356793;7;3;4
948468538;22;3;7
740717761;21;1;8
492032805;30;3;9
779361744;7;2;1
946646799;18;4;9
20905850;62;5;7
714540973;1;4;4
332810548;56;5;3
770192545;82;4;6
421936735;42;2;5
11130385;17;2;10
844498726;66;1;8
446094419;86;4;3
98790879;35;3;10
494902159;10;3;4
341999026;96;5;9
780622630;47;1;5
461048227;87;5;4
210972323;18;1;5
342912547;98;5;4
156776728;55;3;5
729116779;87;2;6
364758890;3;2;2
592624305;42;4;10
529056174;96;5;5
602366429;69;4;8
647721315;19;4;1
370178682;62;1;8
848206115;77;1;5
456743991;78;3;8
478617187;35;4;2
619318140;24;2;4
640716009;44;5;2
382149325;19;3;6
586556544;69;2;6
512330497;14;3;2
385609826;47;2;9
72620224;31;2;1
490144530;67;5;4
380616824;31;5;10
860481393;100;2;5
377736647;57;3;8
673396997;48;3;4
954813023;31;3;3
689991867;90;3;5
840927336;63;2;7
639188897;36;5;3
823042464;39;4;2
453726722;40;5;1
323464178;51;3;3
372579197;96;4;5
244564745;22;3;10
87146136;68;5;6
543353391;7;2;9
987406725;92;2;4
679754201;7;4;10
219615296;5;4;4
817820773;71;3;7
781449179;26;4;4
87850250;80;1;6
624530258;28;1;8
449843778;72;4;5
586115356;71;2;9
759706454;95;2;1
951927353;22;4;10
792520058;31;1;1
813236615;30;3;5
320735352;20;4;3
111530243;49;4;5
419028474;8;1;2
56706642;81;4;2
225637725;8;1;3
291836169;56;2;10
752384489;79;2;1
600883573;45;2;7
89082953;80;1;1
339776548;95;3;2
657098161;39;2;5
17632551;56;1;8
605336114;10;1;8
507635613;89;1;1
774865001;81;5;5
670923709;5;1;1
541516084;76;5;8
245783329;74;2;8
269296700;30;1;3
491573237;98;5;9
716746900;70;2;3
387585474;89;2;6
693210880;63;2;4
649879377;96;4;3
140874660;67;3;8
321125480;4;4;8
833376317;94;2;6
441083909;23;2;4
16781004;49;1;9
815526610;64;1;1
605050631;3;3;3
808292496;83;3;8
337087112;70;3;5
457457592;28;5;4
210609978;59;4;1
642560542;45;5;5
263494262;99;2;1
745818184;10;3;4
457112215;56;4;2
326357454;94;3;8
447605539;38;2;1
882100261;54;2;6
986604384;4;1;8
173186194;14;5;9
130360084;84;2;5
833675273;42;3;2
761438764;53;1;4
39700616;25;5;10
130695695;71;4;10
95870034;48;3;6
999688831;96;1;9
787711245;33;1;8
505076355;31;2;9
68232460;80;5;6
730004946;24;5;4
67846969;98;1;5
692091241;60;1;8
198112697;78;1;2
641963653;84;1;7
791734700;72;3;2
250854674;71;5;2
695787784;86;4;9
70034141;40;5;6
595671033;95;5;2
376951084;70;1;4
314050080;53;1;7
10528474;38;1;10
888094104;33;4;10
284357689;74;5;8
245577106;7;2;10
825067659;85;1;2
89177793;67;3;9
854039397;17;3;10
530659576;21;4;9
455421626;5;1;5
975805612;46;3;5
400136257;17;3;1
615170881;75;4;8
952504632;53;1;8
371191794;23;1;4
69280819;51;4;1
54666915;51;2;3
942271961;32;1;5
928616181;79;4;6
13386127;46;3;8
875031531;20;2;1
748398174;10;5;3
84487880;92;2;5
803390486;12;1;3
186835755;22;1;5
189773546;27;4;1
290399003;95;2;7
762027567;36;4;6
341898410;27;3;4
907981891;88;5;10
456708669;51;1;8
505020784;10;5;6
834494031;25;4;10
531173954;79;2;9
739900498;83;1;6
296926792;80;2;5
438112398;20;5;10
950948072;48;4;2
414602703;70;3;2
906383119;32;1;5
581467125;98;3;1
550796478;39;5;9
130385497;42;5;10
313728127;43;3;8
139033862;14;3;8
680463501;56;2;6
671878596;64;3;3
824267901;12;1;7
561631296;47;4;2
98851298;36;2;3
3671760;55;2;6
433611587;40;2;9
897847063;5;2;5
499579463;35;2;6
252137445;52;2;8
259475782;8;4;6
785253454;90;4;6
430269787;55;2;9
53158661;65;3;7
457577171;32;3;6
184625384;96;5;9
26166792;14;3;4
880058477;61;5;1
472379596;19;2;3
260571915;67;1;8
58163062;93;5;9
988376098;26;2;3
391011000;41;5;1
873310132;54;3;7
265451701;64;2;5
493651211;35;1;7
422902880;79;2;6
881983926;81;2;6
501041516;38;2;6
641417308;94;4;4
471265527;75;4;2
386428940;13;2;5
987505747;99;2;7
833870910;52;2;8
872159924;63;4;9
413850150;64;2;6
382350765;77;2;6
873322877;41;2;10
871726979;57;5;3
423938929;42;2;1
553317579;37;3;2
434629996;40;1;2
879322130;2;1;6
869207937;70;1;3
618317098;68;3;5
859722680;98;2;8
734565671;73;4;1
949098649;5;5;6
523373046;60;3;9
472711591;7;1;3
96047108;82;4;8
196855395;31;5;4
149766463;15;1;7
402978426;51;5;8
949958500;74;5;1
38752944;14;4;2
363695882;43;5;5
710686309;48;4;8
637253560;76;5;10
792615384;32;3;10
524064018;37;1;4
186038571;14;2;6
866900970;15;4;7
156578485;80;1;6
754626011;64;5;9
936753786;64;3;4
80032641;39;4;3
971122065;48;1;4
345624323;29;3;3
990145891;91;4;7
606385452;23;2;7
990153294;51;1;10
66766145;16;2;5
196042704;57;4;10
376895066;73;3;2
886208221;80;1;3
674871493;19;3;8
662046782;54;4;8
374539671;42;1;8
215768973;35;3;2
511125632;12;2;6
617557740;91;3;4
488796475;9;5;3
924595343;46;2;10
468419679;47;5;4
302369778;36;5;3
590337558;35;2;3
428522073;47;5;5
888314411;28;2;5
614206238;10;2;4
182584529;57;5;1
942610864;47;1;5
642460703;83;3;3
597609321;68;4;1
226343207;65;2;4
986398521;37;1;6
252465174;43;4;2
5171383;8;4;3
413676729;63;1;3
882935747;63;1;5
42973623;84;3;5
987899128;49;4;10
202251147;22;5;10
32968290;90;5;5
539933986;91;1;1
551805436;34;1;8
593226949;38;4;9
467851396;29;5;5
689035599;6;4;2
23637605;88;4;1
642884252;35;5;6
537274080;91;1;8
141458223;62;2;10
139903879;82;4;3
674195362;48;4;9
951146321;57;3;7
492080076;65;5;9
837438679;3;1;4
673984098;43;3;1
986423182;82;2;7
68189735;55;5;6
937531799;4;4;9
535882188;17;4;3
661367414;47;5;2
791234343;3;3;10
50786187;29;3;2
669029739;64;4;2
84333083;70;2;8
472222940;28;3;9
411975604;22;5;10
499505880;58;2;4
771645231;83;4;4
454413519;29;1;2
55990767;78;1;2
686511599;63;3;3
794587163;60;4;8
241540800;34;1;4
95208563;16;5;1
228934656;84;3;4
157185725;81;2;6
306917901;72;4;4
254066250;19;4;8
402814403;52;3;5
104964177;33;4;3
341721176;75;4;8
353787528;16;1;6
389498114;25;5;7
538078004;87;2;3
394061054;89;3;8
898981990;57;2;7
365378042;89;4;6
197586867;23;1;4
82704762;99;1;3
820267677;63;1;8
832401655;85;2;9
452970967;60;5;1
799631928;18;3;7
395329248;49;4;7
23769514;67;1;2
836014792;36;5;4
179344943;36;5;3
677928090;38;4;8
895233251;14;1;5
892098961;3;1;2
199471292;23;4;3
645143837;75;1;9
863839292;68;1;6
228067182;28;5;4
465565082;91;1;1
821089932;81;5;8
351951134;27;5;4
830583726;39;1;6
686160679;56;1;6
977044089;95;2;9
755984789;19;5;8
60512894;67;2;3
124070456;52;2;6
826355491;18;5;7
822475225;30;5;1
767567257;100;1;7
62673254;78;1;1
192849902;34;5;2
27941453;2;4;4
95646192;12;1;1
195075600;7;4;3
934047674;24;3;6
443888857;70;2;10
562582791;13;5;6
34585796;95;5;6
47602808;53;3;2
704835144;12;1;7
569149653;97;5;8
328619032;11;1;6
219594056;6;2;10
786120552;14;3;9
502448990;14;5;7
446137778;34;1;6
100215309;30;1;8
294299440;27;1;4
845824036;10;2;1
838221520;20;4;4
525408020;45;4;3
908698323;35;2;7
665634995;86;5;8
227707903;43;5;7
995084602;74;1;1
223751511;69;1;3
923020010;27;5;3
531978999;42;4;4
701155740;71;1;8
934220423;58;3;6
73907533;95;2;6
274748910;78;1;10
32393083;34;2;2
113929845;46;4;3
4925911;34;3;4
293308108;10;1;4
966240309;40;1;3
302562110;76;2;7
862544619;39;2;10
958479997;65;1;6
809534031;61;1;8
209739514;55;5;2
868519290;93;2;9
85552247;46;5;9
56953455;27;5;5
536456491;27;3;5
180811349;59;2;5
748839866;85;5;7
917813958;3;5;1
648765095;96;2;8
729847671;64;5;1
702932067;22;1;6
17355945;18;3;5
663041564;71;5;4
16096421;44;3;8
60034691;92;2;8
914594971;38;3;3
445281401;40;2;3
364724247;52;5;1
13590952;97;4;10
278006908;40;5;3
282515482;23;5;8
377594555;57;2;8
48684605;94;2;7
594535535;85;1;4
572002804;69;1;5
351207684;65;5;2
799400961;26;1;1
325609200;60;5;8
456620875;18;3;6
588880918;78;4;7
210688573;26;4;5
405323809;98;3;3
482356419;57;4;7
720873836;64;5;1
103014460;97;5;6
482177705;65;4;8
635621139;57;1;6
800977799;28;4;8
693145742;44;3;4
73052135;67;1;2
650146051;13;1;1
739007487;13;1;10
581859489;15;2;10
313840429;50;5;5
996039951;43;4;4
992291139;14;1;1
32738633;24;1;5
836150571;83;5;2
473000290;30;3;6
300823109;71;2;3
858730689;34;3;1
255778075;40;3;6
4237729;55;4;8
771465516;92;1;2
541728595;66;4;8
609634350;64;1;8
858343532;49;4;10
123824941;32;4;5
358287907;52;1;7
652065600;16;3;2
822262779;71;5;8
416340981;41;1;8
544360566;39;1;9
915238321;35;2;4
51679963;61;2;6
171020529;63;3;4
682000113;68;1;4
895960786;8;5;4
159063170;49;1;10
274139770;98;1;9
606689206;61;1;2
261635098;56;5;5
505870208;61;1;1
884368760;61;3;9
590631286;98;1;4
899622994;68;5;10
256693929;82;1;7
364664214;3;4;4
36107359;27;3;9
156674497;68;5;10
409795662;68;3;5
763020518;42;4;9
342223307;65;4;2
984794859;11;1;2
77364403;78;5;4
809271855;52;1;3
115218295;33;4;10
272314516;61;2;10
41884527;22;5;5
21236938;37;5;1
455531296;53;3;8
488567130;39;1;7
544453110;8;3;2
147687870;12;2;9
832995336;3;1;9
506766886;47;4;5
551168518;87;4;6
993099486;18;3;5
510226771;31;1;4
47449154;100;1;3
285326476;86;3;3
915792985;61;4;1
507132571;69;4;7
57133603;85;5;9
567079193;25;2;3
275690465;44;3;7
500473797;71;5;4
630567299;47;5;3
932931706;48;3;8
400776026;27;5;7
461043151;88;2;9
542061735;46;1;6
904425451;40;4;8
174465885;24;4;10
847215420;67;1;10
873225947;83;5;8
976237174;6;2;3
138023910;24;3;3
580804159;68;5;2
388310963;40;1;8
124404031;17;5;7
477295360;92;1;1
737620135;59;5;10
29252955;96;4;6
188422225;21;5;7
923558584;18;4;4
902981166;1;4;3
579147655;82;5;8
777403430;10;5;4
686849880;1;5;2
665813429;71;2;4
486952791;36;5;1
159400826;90;1;2
280950194;32;2;6
983738170;28;3;3
60026404;53;4;10
136370699;75;4;9
814935792;9;2;8
418326297;9;4;3
497532166;92;2;2
127465902;59;3;3
768673811;63;4;7
745207240;81;2;1
440121739;36;1;1
26185409;29;2;9
293828994;73;5;6
36359120;60;3;8
730792410;28;5;4
515288478;4;2;2
624270173;73;3;7
737309109;46;4;1
10579093;22;3;10
347864123;30;1;7
445104469;59;1;1
546333649;28;1;3
494480043;9;5;4
236956047;9;2;2
805719149;7;5;8
636226698;40;3;6
791017882;16;4;4
702869827;35;2;3
287399540;87;1;2
633482787;57;5;3
502995211;88;1;5
790426991;10;2;3
607993737;72;4;2
302253446;22;5;5
240149135;4;1;7
924230487;43;3;8
794601019;57;4;8
21729263;79;5;10
322347310;92;3;6
652065338;53;2;5
382314194;53;1;6
105792056;40;4;1
554348210;34;4;7
115651439;18;2;10
449153835;82;2;9
936588296;5;1;9
808090404;72;3;1
692523735;44;5;1
443456082;52;3;2
279879027;13;1;3
622633677;67;2;4
585009989;18;2;9
203341075;86;3;6
180391740;87;4;6
760148851;41;3;10
840854307;27;2;3
496657810;53;2;9
409663237;18;2;6
761036306;73;2;1
140766132;32;4;9
424630037;3;5;7
402898998;81;5;1
418641647;100;5;4
18457310;65;5;8
715741030;68;3;5
441839230;67;5;7
56551602;59;4;6
456751506;87;3;8
913126530;23;4;10
445556515;81;4;2
774764549;92;5;10
836544152;12;4;9
677457819;40;1;6
462531508;88;1;5
239719562;85;5;8
359432877;19;2;8
537109167;1;1;4
507693314;8;1;1
749940734;83;4;1
736393351;49;2;2
408905068;42;4;7
172389997;24;5;6
655235586;79;5;9
504320425;99;2;4
788388139;34;3;4
505807046;61;3;6
877024746;3;1;6
43129055;54;4;1
628938357;56;3;8
234140423;67;1;8
839351143;62;4;10
937931335;29;5;5
678306214;50;3;7
448698489;3;1;10
848416330;9;2;10
158138766;48;4;9
894724766;20;3;1
646612038;42;4;5
990939959;20;5;6
82875838;78;4;8
151844336;72;5;10
632580411;89;5;7
265150959;26;2;2
923537660;53;3;9
329834629;4;5;9
203620014;47;2;1
846349436;94;2;6
827933181;24;5;3
61976749;50;4;9
731027863;33;2;8
501039519;77;2;2
781835237;35;3;5
973055518;36;2;8
405459641;90;2;7
720375852;35;3;2
472924494;39;3;9
334625648;57;4;4
285480442;16;2;6
528616312;88;4;9
752878564;16;2;8
542261833;37;3;1
775907714;33;4;5
874413089;50;5;10
976555988;7;2;3
104846799;34;1;9
937944005;72;3;1
44774431;76;3;6
575596101;88;2;1
708886268;6;1;6
995062991;78;5;6
79365598;13;2;10
868756309;11;1;5
263124505;68;3;8
469886901;36;5;2
886892290;67;3;8
9737286;88;5;9
529201875;56;4;8
593341139;52;3;5
510207552;37;2;9
347842752;100;4;8
663298751;9;2;9
319273606;34;5;7
178259211;92;3;9
232974186;43;2;9
319371340;67;2;5
793656168;56;2;10
479815049;59;1;4
562170491;84;1;6
53807754;12;4;1
469196184;84;5;2
709444855;58;3;2
755746742;94;2;1
279315758;4;5;1
263782452;46;2;2
547855657;32;2;4
789803601;25;2;4
620085249;72;2;5
99143992;50;2;3
932653844;30;5;6
87038962;40;2;6
148735205;25;5;9
442474106;31;3;6
491436621;4;1;3
461040289;32;5;10
850302658;34;1;10
808115506;6;3;10
928309352;44;3;8
14055060;5;3;9
899391444;20;1;6
743590801;12;2;9
204430403;5;2;4
328039958;60;2;9
854916206;26;2;10
976146442;27;2;9
100389686;37;2;6
261292078;97;2;4
993736795;35;4;9
681829442;55;3;4
124559553;12;4;2
291222357;32;5;5
777556565;45;2;5
622719631;95;1;4
243568254;96;4;7
709542877;54;1;3
175236823;81;2;7
285551968;75;3;4
59993244;48;1;5
309488131;38;1;2
710422292;9;3;6
453253627;41;2;6
612095815;33;1;4
46508347;48;5;3
475977861;35;2;5
728728139;2;3;6
91298526;29;3;4
734846505;14;4;1
320686985;63;4;8
41443339;37;2;4
712318841;29;3;6
409919529;4;2;7
872832980;64;4;3
441936629;22;4;10
692897555;60;4;3
144128511;94;2;8
370766276;6;2;8
768699470;62;2;9
937062705;50;1;8
627555086;52;3;1
268176823;70;2;6
474098765;30;3;10
418886845;82;3;1
838197061;8;4;9
61411203;61;3;2
127202897;42;2;6
163346685;30;5;6
559202739;89;2;8
947228426;78;3;3
625585310;57;5;3
82988027;10;5;1
405585650;16;3;5
228710871;51;3;3
242012916;92;5;4
873406095;30;1;10
863683519;47;2;7
83491278;85;1;4
416640125;55;4;9
884011742;98;5;7
628357551;3;2;5
202647762;52;1;2
164716135;12;5;5
52248133;94;4;3
675628168;73;1;9
532941135;41;5;9
257809983;2;2;2
178011472;13;5;7
876283659;87;5;6
707978021;48;4;1
364487823;26;2;2
801468330;62;3;5
471599538;12;1;2
262682061;72;1;5
72503718;88;2;2
996571055;82;5;10
296042276;1;5;3
397454820;17;2;3
62360069;12;3;8
831000175;8;3;5
469785355;6;1;7
399473807;26;3;2
207204854;30;2;7
137882452;14;1;9
598883729;61;2;1
703340467;35;5;7
59274292;71;3;10
307158854;25;2;5
721158726;13;3;4
584443851;2;4;7
394896397;97;3;6
23808169;69;2;1
375044949;37;1;5
609823546;92;4;10
370490006;33;4;10
95321439;61;5;7
253648458;65;5;5
626939585;6;1;8
382895381;92;5;2
810268894;49;2;2
629386160;63;4;6
744864622;53;5;8
223551038;77;4;7
513721546;34;4;6
53649879;6;3;2
981817325;53;2;6
194600068;79;4;5
429610128;4;2;6
624819710;73;3;1
85295716;26;2;10
603775424;27;5;4
378971684;57;4;10
885239215;51;1;4
394513327;67;3;6
725363835;78;2;1
296710441;66;3;10
685074272;22;1;9
76769467;2;5;7
607396830;81;3;7
913395418;92;1;3
625349084;48;4;3
483583447;89;3;7
79456561;11;5;9
623092119;41;5;6
992411360;49;4;1
857500798;46;5;1
241618597;10;3;9
758038772;51;1;8
668474515;66;1;7
401728956;34;4;6
258542298;49;3;3
357433627;57;4;8
753693335;53;4;6
417077380;22;2;5
304107791;97;2;6
457805406;70;5;8
754106586;40;2;9
68834665;56;2;3
661989551;90;2;1
85504578;63;1;8
67238019;80;3;4
335063980;99;1;6
754014052;47;3;5
443653165;35;4;2
49959698;63;5;8
244347440;68;4;9
291738284;25;1;6
616611662;6;5;7
422624367;60;5;3
990337932;91;2;2
48473557;94;5;6
935951958;38;5;8
33995572;34;2;1
930926677;98;2;4
4393467;52;5;3
275371839;53;4;5
772769262;43;2;6
612315822;82;3;4
530698783;36;1;4
134138428;73;3;3
844258195;38;2;7
420094463;91;1;9
818640003;22;4;2
102984856;62;5;2
136120757;78;5;2
334338372;41;1;4
834752222;50;1;4
760829430;1;1;2
50816533;63;4;7
914841218;62;5;8
293399563;83;1;9
526225940;59;4;6
503506675;84;5;5
918298296;50;5;6
15685162;29;5;10
191111372;96;5;7
552422059;10;1;10
436426797;10;1;1
154836784;79;4;3
63542060;67;1;6
136794636;9;2;6
694001552;10;1;10
324275646;42;1;2
495529074;25;2;2
669210015;67;1;1
116861967;45;3;2
48745198;21;5;2
684734591;47;2;1
822521112;28;1;2
448441194;70;3;6
818486182;60;5;8
687298187;32;3;3
14336976;51;5;8
72739976;100;5;10
550855597;77;4;6
808424135;33;1;9
574095947;44;1;10
961470610;54;1;7
815098341;69;1;7
274628370;1;1;9
143565400;4;1;7
665371464;8;5;10
544261053;54;1;2
945588964;14;5;8
513383733;20;3;9
138522610;85;5;6
376828331;33;3;4
608959520;21;1;8
148754240;39;2;7
634943614;12;5;4
680316142;36;2;2
860539625;40;1;8
869193073;26;5;4
252579210;61;3;6
71468296;29;3;3
400928304;46;3;3
681746896;86;5;6
253154409;39;3;2
496858369;73;1;10
763826824;100;1;2
725352326;10;2;2
930277571;71;2;5
846600883;45;5;1
559970753;2;4;1
656379868;95;5;2
177507470;75;4;8
6305183;37;3;1
150633993;23;1;5
543384093;11;4;6
993619726;66;1;7
104511458;69;1;6
953729495;46;2;10
788166369;87;3;7
272050648;1;3;7
498056;13;1;3
160498169;92;5;8
396611103;75;4;3
374327059;32;2;8
371402095;15;4;6
502682832;32;3;9
319068925;56;3;3
36077592;45;5;3
937492778;12;3;6
641493898;44;4;2
13394723;20;1;6
126425027;81;1;2
687998102;48;3;9
609260667;20;1;6
840926071;98;4;5
910797522;17;5;5
686607642;74;1;6
93967577;82;4;9
332685536;2;3;1
652981820;48;5;9
696399816;35;1;7
976176641;63;2;1
42852257;46;4;1
902853245;52;5;6
622120773;87;2;7
592735044;85;3;2
273324165;54;1;7
702120161;21;3;6
193057914;4;5;8
719270754;87;2;2
807955822;1;1;2
587351028;28;1;10
470498882;54;2;1
495145972;50;5;4
849584667;97;4;9
4636174;25;5;10
195823913;15;3;9
887488552;29;4;6
218535114;92;5;5
90908367;11;1;1
841184886;64;1;9
629670191;70;1;2
977271712;40;2;1
95593537;11;3;5
354659720;44;4;5
24151642;74;4;6
540058871;6;5;9
966932362;12;5;6
976848714;86;3;9
493233707;100;3;7
202113302;100;4;3
357147095;78;1;8
770855101;81;1;8
956781086;71;5;9
227163401;67;3;7
964593765;38;3;8
529053360;76;5;4
432536683;29;4;7
313662176;63;1;9
548278838;5;5;6
658871407;75;4;2
157843534;21;2;1
982374531;4;3;1
267474179;67;2;2
648214462;41;2;6
891493379;30;5;1
500430088;48;5;4
176637341;81;5;9
625986701;37;3;1
651744751;14;5;3
655508813;68;1;5
998385723;67;5;10
416168836;71;1;5
875801988;23;1;1
57791053;67;4;8
876889826;60;4;9
505528111;46;2;6
685976891;93;3;3
321127687;53;4;1
662366778;3;5;10
955645423;26;5;10
250946888;71;3;9
546814003;79;3;5
372890559;71;4;10
36215149;100;2;8
353579511;97;5;9
89004385;60;4;9
764860113;92;4;9
120732362;71;4;6
445241579;4;4;4
541572682;81;3;7
22591758;63;3;1
533063719;41;5;1
689376869;44;3;1
644132589;42;2;2
915515752;49;3;1
651060573;63;1;3
632825605;84;2;9
274113751;59;5;5
260326720;26;2;4
613549472;57;2;4
929443637;69;1;6
898413460;46;2;7
346819478;13;1;4
324158816;7;3;4
368932921;64;4;2
929871051;7;1;4
420047394;27;5;9
824138274;10;5;6
121074211;84;4;7
842436085;6;4;7
464101477;35;5;7
530119912;12;5;1
553470854;33;2;4
265053936;51;4;10
884424451;45;3;7
803807675;21;3;10
270397331;87;5;3
966821505;19;2;9
105237463;17;1;7
248501100;31;5;8
200937160;76;3;8
360608546;54;1;6
587516122;71;2;2
605636322;42;1;9
47399846;75;4;5
687807826;59;2;2
365621454;34;4;2
905521309;90;2;5
567173364;84;4;5
399824170;81;3;7
986431860;28;3;6
949840900;30;2;2
180306685;57;1;7
907974050;7;5;6
401020854;2;2;6
191129804;39;5;5
476948517;31;1;4
39273401;62;4;9
741772724;30;3;7
339788221;23;4;7
653072588;35;4;10
465181081;44;4;6
765414057;29;4;4
738775378;7;1;3
911832144;22;2;5
278464877;61;4;2
959261389;24;4;6
40474214;50;4;6
690694505;64;4;6
134223785;75;4;8
792810776;49;3;4
839874657;12;5;3
176089787;40;2;8
182014210;33;4;8
898104033;4;4;9
457170972;89;1;10
73766236;78;2;1
440565857;77;3;3
935523747;53;4;9
716497333;18;2;5
22187652;73;2;1
864769402;43;2;5
763941749;91;3;4
566912833;87;5;8
523197202;46;2;8
280900137;43;3;6
733418690;74;5;8
327439206;36;2;3
348979828;70;1;1
952431776;95;1;1
463910691;83;3;6
17106192;34;1;8
336367871;91;3;5
515376481;74;4;4
869811942;32;1;2
996216154;17;5;7
964782581;36;5;10
188422315;95;3;7
713032421;20;3;6
290075753;25;5;3
477212049;49;3;7
647201164;34;2;7
238076785;68;4;9
292611095;45;1;4
124483245;58;4;8
66491384;62;5;1
531333095;95;2;7
788581881;42;3;1
129776794;45;5;1
118662024;16;5;9
201495012;16;3;5
255430953;71;1;7
496719435;56;3;5
516499405;26;5;10
60565230;68;3;4
992715031;31;4;7
861871557;28;2;7
370692430;29;5;5
325289455;4;4;8
889247033;72;3;8
904306066;12;4;4
764122600;63;1;1
951234103;14;1;7
126969389;45;2;8
580689018;96;4;2
113972254;57;2;7
33866165;34;2;7
694931317;63;1;3
903478466;44;2;4
963946392;98;1;2
268646454;92;5;3
710391069;83;1;9
477521505;24;2;9
582462740;29;1;3
399014636;52;1;5
598839031;40;5;2
243277164;91;1;1
517303628;1;1;5
286162276;71;4;7
350809778;31;1;7
209170881;17;3;2
471961099;19;5;2
847762495;16;1;6
229414340;41;3;2
408252378;83;3;10
614087032;63;3;8
629908426;89;3;8
495782607;42;3;2
948571934;74;2;2
898922382;64;4;8
462062107;24;1;10
461756462;13;4;4
467921531;5;3;6
668178203;33;2;8
318723178;87;4;1
569127602;88;3;8
367106423;59;5;7
567455054;19;5;6
110055283;55;5;10
676670870;25;1;1
420749227;39;1;2
337218707;34;2;2
60998600;83;1;8
370491799;92;3;8
289546401;25;1;9
481052898;42;5;7
537746959;6;2;3
552344185;49;2;9
632897259;23;5;2
464187330;93;2;2
842762461;69;3;3
721676139;21;4;4
991005947;9;1;8
966726275;86;4;2
507093979;3;1;9
513806345;21;4;7
896694111;30;4;4
682043016;39;1;10
609183455;57;1;5
194430287;16;1;5
214951655;94;4;4
703511802;78;4;6
592430460;41;5;6
541668267;63;3;1
179885130;17;3;4
960407326;86;2;3
612659354;38;4;5
592991283;89;1;2
271202122;96;4;5
75168215;81;2;4
848767529;9;5;10
952390435;79;3;6
726164888;26;3;10
66853459;12;4;6
171904594;4;4;4
99933808;38;3;8
704747949;12;1;4
714273815;14;1;6
2101175;58;2;8
901897773;50;1;5
978731134;52;1;9
852758579;19;3;8
887303545;51;4;5
718117501;65;2;4
464116858;64;2;9
54803454;85;4;6
61281023;23;5;5
709685713;89;2;10
355214156;22;2;8
504031807;73;4;3
616482205;75;1;1
789309237;47;2;2
440137446;47;5;10
8539864;15;5;4
834613902;93;5;2
11961489;21;3;9
260694048;42;4;3
161820618;74;2;8
986613653;54;3;5
980987313;93;2;3
966060685;47;2;8
267097626;39;3;10
975864621;83;5;4
682525569;89;5;6
396883352;36;4;10
203163619;94;3;4
